name,category_x,score_x,category_y,score_y
NC_047832,Phage,0.936585009098053,Phage,0.9111666679382324
NC_047833,Phage,0.811524808406829,Phage,0.9652187824249268
NC_047834,Phage,0.984735965728759,Phage,0.9579032063484192
NC_047835,Phage,0.96605497598648,Phage,0.9508869647979736
NC_047836,Phage,0.998429417610168,Phage,0.9651929140090942
NC_047837,Phage,0.803904354572296,Phage,0.9995803833007812
NC_047838,Phage,0.985550761222839,Phage,0.98649263381958
NC_047839,Phage,0.890667498111724,Phage,0.9017472863197328
NC_047840,Phage,0.993415474891662,Phage,0.9468056559562684
NC_047841,Phage,0.951584339141845,Phage,0.9587491750717164
NC_047842,Phage,0.998436987400054,Phage,0.965900182723999
NC_047843,Phage,0.999289870262146,Phage,0.99335914850235
NC_047844,Phage,0.998820066452026,Phage,0.9870440363883972
NC_047845,Phage,0.966550648212432,Phage,0.954777717590332
NC_047846,Phage,0.995663464069366,Phage,0.9531471133232116
NC_047847,Phage,0.959931135177612,Phage,0.8969396352767944
NC_047848,Phage,0.97955971956253,Phage,0.9549946784973145
NC_047849,Phage,0.98951643705368,Phage,0.9999213218688964
NC_047850,Phage,0.95597755908966,Phage,0.9502286314964294
NC_047851,Phage,0.957955479621887,Phage,0.9353145360946656
NC_047852,Phage,0.992936074733734,Phage,0.9639747142791748
NC_047853,Phage,0.994929134845733,Phage,0.967404842376709
NC_047854,Phage,0.64431482553482,Phage,0.9513449668884276
NC_047855,Phage,0.602396965026855,Phage,0.766319215297699
NC_047857,Phage,0.999606728553772,Phage,0.9647598266601562
NC_047858,Phage,0.985447943210601,Phage,0.9659138321876526
NC_047859,Phage,0.954130232334137,Phage,0.9362449049949646
NC_047860,Phage,0.994612634181976,Phage,0.9662285447120668
NC_047861,Phage,0.714748620986938,Phage,0.8351873159408569
NC_047862,Phage,0.842402160167694,Phage,0.8867643475532532
NC_047863,Phage,0.934479415416717,Phage,0.974467933177948
NC_047864,Phage,0.999635875225067,Phage,0.9999646544456482
NC_047865,Phage,0.995679676532745,Phage,0.9467917084693908
NC_047866,Phage,0.991343319416046,Phage,0.9869366884231568
NC_047867,Phage,0.99958860874176,Phage,0.9999669790267944
NC_047868,Phage,0.999514400959014,Phage,0.9587541222572328
NC_047869,Phage,0.997917532920837,Phage,0.9998878836631776
NC_047870,Phage,0.986202478408813,Phage,0.946887731552124
NC_047871,Phage,0.990293502807617,Phage,0.9925835728645324
NC_047872,Phage,0.983539938926696,Phage,0.9805891513824464
NC_047873,Phage,0.999354898929596,Phage,0.9998710751533508
NC_047874,Phage,0.99796324968338,Phage,0.9999589323997498
NC_047875,Phage,0.873999238014221,Phage,0.9095589518547058
NC_047880,Phage,0.967553198337554,Phage,0.9612534046173096
NC_047881,Phage,0.962177038192749,Phage,0.9779738783836364
NC_047882,Phage,0.983762741088867,Phage,0.9550665020942688
NC_047883,Phage,0.999271690845489,Phage,0.9976666569709778
NC_047886,Phage,0.999358296394348,Phage,0.9999313354492188
NC_047887,Phage,0.993588685989379,Phage,0.9987467527389526
NC_047888,Phage,0.987935304641723,Phage,0.9997427463531494
NC_047889,Phage,0.998977482318878,Phage,0.9584183692932128
NC_047890,Phage,0.97670978307724,Phage,0.937812089920044
NC_047891,Phage,0.874190330505371,Phage,0.8763529658317566
NC_047892,Phage,0.942813694477081,Phage,0.9559508562088012
NC_047893,Phage,0.978447377681732,Phage,0.9065536260604858
NC_047894,Phage,0.997045218944549,Phage,0.9583175778388976
NC_047895,Phage,0.993341147899627,Phage,0.9999713897705078
NC_047896,Phage,0.999133586883544,Phage,0.9912856817245485
NC_047897,Phage,0.800970315933227,Phage,0.7766904830932617
NC_047898,Phage,0.919547379016876,Phage,0.9669166803359984
NC_047899,Phage,0.998714983463287,Phage,0.9660529494285583
NC_047900,Phage,0.922193646430969,Phage,0.9120089411735536
NC_047901,Phage,0.936714768409729,Phage,0.9391652941703796
NC_047902,Phage,0.756113290786743,Phage,0.7816604375839233
NC_047903,Phage,0.999751269817352,Phage,0.9684399962425232
NC_047904,Phage,0.994045674800872,Phage,0.9989583492279052
NC_047905,Phage,0.963078796863555,Phage,0.8869268298149109
NC_047906,Phage,0.994482159614563,Phage,0.9983617067337036
NC_047907,Phage,0.969712734222412,Phage,0.981217086315155
NC_047908,Phage,0.985637664794921,Phage,0.9999793171882628
NC_047909,Phage,0.90496951341629,Phage,0.8330987095832825
NC_047910,Phage,0.96398651599884,Phage,0.8957164287567139
NC_047911,Phage,0.873123586177825,Phage,0.9274154901504515
NC_047912,Phage,0.875985264778137,Phage,0.9868283271789552
NC_047913,Phage,0.920011341571807,Phage,0.9307111501693726
NC_047914,Phage,0.841735363006591,Phage,0.9051662683486938
NC_047915,Phage,0.84950315952301,Phage,0.8995898365974426
NC_047916,Phage,0.758484840393066,Phage,0.7450328469276428
NC_047917,Phage,0.998269200325012,Phage,0.9637786746025084
NC_047918,Phage,0.908439517021179,Phage,0.8896548748016357
NC_047919,Phage,0.678051114082336,Phage,0.8564856052398682
NC_047920,Phage,0.983980953693389,Phage,0.9658202528953552
NC_047921,Phage,0.956538021564483,Phage,0.961357831954956
NC_047922,Phage,0.999232530593872,Phage,0.9999508857727052
NC_047923,Phage,0.999480426311492,Phage,0.9999792575836182
NC_047924,Phage,0.967600047588348,Phage,0.963110089302063
NC_047925,Phage,0.793883442878723,Phage,0.8362011909484863
NC_047926,Phage,0.947887480258941,Phage,0.9414930939674376
NC_047927,Phage,0.999501347541809,Phage,0.9998925924301147
NC_047929,Phage,0.987994253635406,Phage,0.9986422061920166
NC_047930,Phage,0.976228654384613,Phage,0.9969475865364076
NC_047931,Phage,0.855147242546081,Phage,0.8388251066207886
NC_047932,Phage,0.9501433968544,Phage,0.980526864528656
NC_047933,Phage,0.997700154781341,Phage,0.9924331903457642
NC_047934,Phage,0.999523878097534,Phage,0.9998335838317872
NC_047935,Phage,0.999353885650634,Phage,0.9999428391456604
NC_047936,Phage,0.993934154510498,Phage,0.9999932050704956
NC_047937,Phage,0.999476611614227,Phage,0.9999923706054688
NC_047938,Phage,0.927581250667572,Phage,0.9148986339569092
NC_047939,Phage,0.999778866767883,Phage,0.9730833768844604
NC_047940,Phage,0.988170742988586,Phage,0.9998593926429749
NC_047941,Phage,0.999617636203765,Phage,0.999976933002472
NC_047942,Phage,0.999505341053009,Phage,0.9999497532844543
NC_047944,Phage,0.985566258430481,Phage,0.940908133983612
NC_047945,Phage,0.968556225299835,Phage,0.9714736342430116
NC_047946,Phage,0.988953828811645,Phage,0.9880043864250184
NC_047947,Phage,0.930815696716308,Phage,0.994457483291626
NC_047948,Phage,0.980155527591705,Phage,0.9873316287994384
NC_047950,Phage,0.955407381057739,Phage,0.96171772480011
NC_047951,Phage,0.9990895986557,Phage,0.9993919730186462
NC_047952,Phage,0.996143043041229,Phage,0.9990951418876648
NC_047953,Phage,0.979244947433471,Phage,0.9639612436294556
NC_047954,Phage,0.997274458408355,Phage,0.9491270184516908
NC_047955,Phage,0.990157067775726,Phage,0.9505024552345276
NC_047956,Phage,0.998985111713409,Phage,0.9616645574569702
NC_047957,Phage,0.99834144115448,Phage,0.9553517699241638
NC_047958,Phage,0.869236588478088,Phage,0.9526918530464172
NC_047959,Phage,0.938978970050811,Phage,0.9498383402824402
NC_047960,Phage,0.967147767543792,Phage,0.9502083659172058
NC_047961,Phage,0.999693512916564,Phage,0.9999529123306274
NC_047962,Phage,0.833363234996795,Phage,0.8221182227134705
NC_047963,Phage,0.999243736267089,Phage,0.9999494552612304
NC_047964,Phage,0.99844866991043,Phage,0.999954342842102
NC_047965,Phage,0.971999168395996,Phage,0.9849494099617004
NC_047966,Phage,0.973601937294006,Phage,0.936777889728546
NC_047967,Phage,0.996655821800231,Phage,0.999732792377472
NC_047968,Phage,0.999746203422546,Phage,0.999994695186615
NC_047969,Phage,0.999688565731048,Phage,0.9999932050704956
NC_047970,Phage,0.998793244361877,Phage,0.9999940395355223
NC_047971,Phage,0.999674022197723,Phage,0.9999899864196776
NC_047972,Phage,0.980251431465148,Phage,0.9847493171691896
NC_047973,Phage,0.793137669563293,Phage,0.8688069581985474
NC_047974,Phage,0.886150121688842,Phage,0.9504852890968324
NC_047975,Phage,0.785287916660308,Phage,0.8608757853507996
NC_047976,Phage,0.971168637275695,Phage,0.9981648921966552
NC_047977,Phage,0.885844111442565,Phage,0.9358258247375488
NC_047978,Phage,0.960973978042602,Phage,0.9353315830230712
NC_047979,Phage,0.96378880739212,Phage,0.9566579461097716
NC_047980,Phage,0.999356269836425,Phage,0.9999839067459106
NC_047981,Phage,0.99901533126831,Phage,0.999931812286377
NC_047982,Phage,0.999562561511993,Phage,0.9999713897705078
NC_047983,Phage,0.682233452796936,Phage,0.7740243673324585
NC_047984,Phage,0.998870372772216,Phage,0.9998536109924316
NC_047985,Phage,0.9636190533638,Phage,0.952606201171875
NC_047986,Phage,0.939530134201049,Phage,0.9246427416801452
NC_047987,Phage,0.971615374088287,Phage,0.9719589948654176
NC_047988,Phage,0.958151996135711,Phage,0.9367454051971436
NC_047989,Phage,0.947807013988494,Phage,0.935783863067627
NC_047990,Phage,0.971165060997009,Phage,0.9173321723937988
NC_047991,Phage,0.840594887733459,Phage,0.89142245054245
NC_047992,Phage,0.868003845214843,Phage,0.8610146045684814
NC_047993,Phage,0.961103916168212,Phage,0.987811803817749
NC_047994,Phage,0.9197998046875,Phage,0.9184058904647828
NC_047995,Phage,0.963446140289306,Phage,0.9611543416976928
NC_047996,Phage,0.948405742645263,Phage,0.9411026239395142
NC_047997,Phage,0.998490869998931,Phage,0.9986196160316468
NC_047998,Phage,0.942764222621917,Phage,0.9792980551719666
NC_048002,Phage,0.990752100944519,Phage,0.9999403953552246
NC_048003,Phage,0.865050137042999,Phage,0.8298982977867126
NC_048004,Phage,0.999150693416595,Phage,0.9999917149543762
NC_048005,Phage,0.960086226463317,Phage,0.969863772392273
NC_048006,Phage,0.969105541706085,Phage,0.9434959888458252
NC_048007,Phage,0.962303280830383,Phage,0.9569694995880128
NC_048008,Phage,0.951573431491851,Phage,0.9474475979804992
NC_048009,Phage,0.939741015434265,Phage,0.9205772876739502
NC_048010,Phage,0.945969879627227,Phage,0.9920050501823424
NC_048011,Phage,0.969105541706085,Phage,0.9434959888458252
NC_048012,Phage,0.95644199848175,Phage,0.947158694267273
NC_048013,Phage,0.942412137985229,Phage,0.929926097393036
NC_048014,Phage,0.999563574790954,Phage,0.999980330467224
NC_048015,Phage,0.972124993801116,Phage,0.9587521553039552
NC_048016,Phage,0.906506657600402,Phage,0.8693108558654785
NC_048017,Phage,0.959816336631774,Phage,0.957668960094452
NC_048018,Phage,0.881406486034393,Phage,0.8684961795806885
NC_048019,Phage,0.816962778568267,Phage,0.9591100811958312
NC_048020,Phage,0.97883141040802,Phage,0.9756884574890136
NC_048021,Phage,0.822989642620086,Phage,0.8879335522651672
NC_048022,Phage,0.942608058452606,Phage,0.8657864928245544
NC_048023,Phage,0.99957400560379,Phage,0.9999421238899232
NC_048024,Phage,0.95342868566513,Phage,0.9353614449501038
NC_048025,Phage,0.999457657337188,Phage,0.9998978972434998
NC_048026,Phage,0.980127453804016,Phage,0.9355331063270568
NC_048027,Phage,0.946595251560211,Phage,0.9396337866783142
NC_048028,Phage,0.957691490650177,Phage,0.9455371499061584
NC_048029,Phage,0.907024621963501,Phage,0.9355392456054688
NC_048035,Phage,0.984787940979003,Phage,0.9962537288665771
NC_048036,Phage,0.999106645584106,Phage,0.9970128536224364
NC_048038,Phage,0.950912296772003,Phage,0.9875226020812988
NC_048039,Phage,0.862904846668243,Phage,0.9261722564697266
NC_048040,Phage,0.919674336910247,Phage,0.885574460029602
NC_048041,Phage,0.98310649394989,Phage,0.9721211194992064
NC_048042,Phage,0.964680671691894,Phage,0.917535960674286
NC_048043,Phage,0.964218318462371,Phage,0.9874789714813232
NC_048044,Phage,0.947716891765594,Phage,0.9343976974487304
NC_048045,Phage,0.937897980213165,Phage,0.9372648596763612
NC_048046,Phage,0.855253219604492,Phage,0.8982734680175781
NC_048047,Phage,0.907412230968475,Phage,0.9374862909317015
NC_048048,Phage,0.912345647811889,Phage,0.9197527766227722
NC_048049,Phage,0.936423301696777,Phage,0.9593862295150756
NC_048052,Phage,0.999636530876159,Phage,0.9999887943267822
NC_048053,Phage,0.879776954650878,Phage,0.8889511823654175
NC_048054,Phage,0.947370469570159,Phage,0.964996337890625
NC_048055,Phage,0.970834553241729,Phage,0.9166824817657472
NC_048056,Phage,0.99936956167221,Phage,0.9620183706283568
NC_048057,Phage,0.999671578407287,Phage,0.999872863292694
NC_048058,Phage,0.996909737586975,Phage,0.9989364743232728
NC_048059,Phage,0.999717056751251,Phage,0.9999240040779114
NC_048060,Phage,0.999723315238952,Phage,0.999972641468048
NC_048061,Phage,0.994307875633239,Phage,0.9999962449073792
NC_048062,Phage,0.964665591716766,Phage,0.9675524830818176
NC_048063,Phage,0.998464167118072,Phage,0.9999824166297911
NC_048064,Phage,0.998340308666229,Phage,0.9579776525497437
NC_048065,Phage,0.961655497550964,Phage,0.95392107963562
NC_048067,Phage,0.865623116493225,Phage,0.978083312511444
NC_048068,Phage,0.789799094200134,Phage,0.8041645288467407
NC_048069,Phage,0.828476309776306,Phage,0.7874881029129028
NC_048070,Phage,0.608268439769744,Phage,0.7005324363708496
NC_048071,Phage,0.999652445316314,Phage,0.9999761581420898
NC_048072,Phage,0.941621899604797,Phage,0.8894115686416626
NC_048073,Phage,0.916630327701568,Phage,0.9645220041275024
NC_048074,Phage,0.963825821876525,Phage,0.9518360495567322
NC_048075,Phage,0.949128150939941,Phage,0.9159207344055176
NC_048076,Phage,0.997975409030914,Phage,0.9992638230323792
NC_048077,Phage,0.921267688274383,Phage,0.935330867767334
NC_048078,Phage,0.999786674976348,Phage,0.999993622303009
NC_048079,Phage,0.999195575714111,Phage,0.9988192319869996
NC_048080,Phage,0.962178111076355,Phage,0.9670324921607972
NC_048081,Phage,0.999139249324798,Phage,0.973358690738678
NC_048082,Phage,0.999648451805114,Phage,0.9999486804008484
NC_048083,Phage,0.823889732360839,Phage,0.8568481206893921
NC_048084,Phage,0.943755090236663,Phage,0.9670963883399964
NC_048085,Phage,0.947711825370788,Phage,0.9618104696273804
NC_048086,Phage,0.962158560752868,Phage,0.927628755569458
NC_048087,Phage,0.96058177947998,Phage,0.9431004524230956
NC_048088,Phage,0.86774069070816,Phage,0.9469326734542848
NC_048089,Phage,0.954696118831634,Phage,0.9900646209716796
NC_048090,Phage,0.952397465705871,Phage,0.9233113527297974
NC_048091,Phage,0.910615861415863,Phage,0.9116177558898926
NC_048092,Phage,0.919013619422912,Phage,0.8745119571685791
NC_048093,Phage,0.992976903915405,Phage,0.9568306803703308
NC_048094,Phage,0.91686737537384,Phage,0.8881301879882812
NC_048095,Phage,0.904184341430664,Phage,0.957834243774414
NC_048096,Phage,0.85535842180252,Phage,0.8608790040016174
NC_048097,Phage,0.939615964889526,Phage,0.9371040463447572
NC_048098,Phage,0.933979988098144,Phage,0.9831968545913696
NC_048099,Phage,0.915962994098663,Phage,0.9677047729492188
NC_048100,Phage,0.900362193584442,Phage,0.9695695042610168
NC_048101,Phage,0.982089221477508,Phage,0.9902458786964417
NC_048103,Phage,0.998734354972839,Phage,0.9662196040153505
NC_048105,Phage,0.989794373512268,Phage,0.9999915957450868
NC_048106,Phage,0.934788286685943,Phage,0.9372528195381165
NC_048107,Phage,0.618610143661499,Phage,0.8514947295188904
NC_048108,Phage,0.999506950378418,Phage,0.9999923706054688
NC_048109,Phage,0.524368107318878,Bacteria,0.4648754894733429
NC_048110,Phage,0.972818553447723,Phage,0.9604321122169496
NC_048111,Phage,0.999039411544799,Phage,0.9997671246528624
NC_048112,Phage,0.911993026733398,Phage,0.9255105257034302
NC_048113,Phage,0.955184757709503,Phage,0.9813470244407654
NC_048114,Phage,0.999642372131347,Phage,0.9998797178268432
NC_048115,Phage,0.987520456314086,Phage,0.9563390612602234
NC_048116,Phage,0.999199986457824,Phage,0.999974489212036
NC_048117,Phage,0.999370098114013,Phage,0.965511679649353
NC_048118,Phage,0.998737454414367,Phage,0.9999641180038452
NC_048119,Phage,0.996098160743713,Phage,0.9975759983062744
NC_048120,Phage,0.989356815814971,Phage,0.999950647354126
NC_048126,Phage,0.940768837928772,Phage,0.9282187819480896
NC_048129,Phage,0.981096804141998,Phage,0.999981701374054
NC_048130,Phage,0.999569535255432,Phage,0.9999839067459106
NC_048131,Phage,0.993366658687591,Phage,0.9915454387664796
NC_048132,Phage,0.955442667007446,Phage,0.9607701301574708
NC_048133,Phage,0.991791069507598,Phage,0.9923375248908995
NC_048134,Phage,0.961238503456115,Phage,0.9373008608818054
NC_048135,Phage,0.998742461204528,Phage,0.9997502565383912
NC_048136,Phage,0.999721527099609,Phage,0.9999958276748656
NC_048137,Phage,0.949228167533874,Phage,0.9552728533744812
NC_048138,Phage,0.999465644359588,Phage,0.999887228012085
NC_048139,Phage,0.934349715709686,Phage,0.9404634237289428
NC_048140,Phage,0.872623264789581,Phage,0.996082603931427
NC_048141,Phage,0.883637964725494,Phage,0.91633939743042
NC_048142,Phage,0.983676373958587,Phage,0.9999476075172424
NC_048143,Phage,0.95980167388916,Phage,0.9219239950180054
NC_048144,Phage,0.991137266159057,Phage,0.9999897480010986
NC_048145,Phage,0.97414231300354,Phage,0.9552066922187804
NC_048146,Phage,0.869077384471893,Phage,0.9246138334274292
NC_048147,Phage,0.775652766227722,Phage,0.8506642580032349
NC_048148,Phage,0.99372774362564,Phage,0.9999893307685852
NC_048149,Phage,0.952417194843292,Phage,0.9688482880592346
NC_048150,Phage,0.919524013996124,Phage,0.9100008010864258
NC_048151,Phage,0.980365216732025,Phage,0.9511855244636536
NC_048152,Phage,0.975774705410003,Phage,0.93212890625
NC_048153,Phage,0.877920925617218,Phage,0.9587345123291016
NC_048154,Phage,0.938824951648712,Phage,0.9282326698303224
NC_048155,Phage,0.901922225952148,Phage,0.9251973032951356
NC_048159,Phage,0.805792510509491,Phage,0.7686451077461243
NC_048161,Phage,0.999722301959991,Phage,0.9999104738235474
NC_048162,Phage,0.960421502590179,Phage,0.9498878121376038
NC_048163,Phage,0.999608397483825,Phage,0.9999873042106628
NC_048165,Phage,0.936537384986877,Phage,0.945819079875946
NC_048166,Phage,0.550315201282501,Phage,0.5210909843444824
NC_048167,Phage,0.998138487339019,Phage,0.9995809197425842
NC_048168,Phage,0.997874975204467,Phage,0.9970802068710328
NC_048169,Phage,0.925871729850769,Phage,0.976575493812561
NC_048170,Phage,0.855616450309753,Phage,0.8395007848739624
NC_048171,Phage,0.959802627563476,Phage,0.9428325295448304
NC_048172,Phage,0.976836621761322,Phage,0.9996581673622132
NC_048173,Phage,0.932340085506439,Phage,0.9436556696891784
NC_048174,Phage,0.994324862957,Phage,0.999517261981964
NC_048175,Phage,0.999378502368927,Phage,0.9999261498451232
NC_048176,Phage,0.890860676765441,Phage,0.917356252670288
NC_048177,Phage,0.992573201656341,Phage,0.9996864795684814
NC_048178,Phage,0.928344011306762,Phage,0.9749438166618348
NC_048179,Phage,0.943085134029388,Phage,0.9987624883651732
NC_048180,Phage,0.98764282464981,Phage,0.9958749413490297
NC_048181,Phage,0.949022412300109,Phage,0.9027019143104552
NC_048182,Phage,0.931713104248046,Phage,0.9184110164642334
NC_048184,Phage,0.961451232433319,Phage,0.8926633596420288
NC_048185,Phage,0.877864062786102,Phage,0.9568984508514404
NC_048186,Phage,0.946059584617614,Phage,0.9538038969039916
NC_048187,Phage,0.983067274093627,Phage,0.9592540860176086
NC_048188,Phage,0.987875044345855,Phage,0.941880226135254
NC_048189,Phage,0.984918653964996,Phage,0.95126610994339
NC_048190,Phage,0.983775317668914,Phage,0.970977783203125
NC_048191,Phage,0.977800667285919,Phage,0.9248203039169312
NC_048192,Phage,0.923076152801513,Phage,0.9854157567024232
NC_048193,Phage,0.942778348922729,Phage,0.9705628752708436
NC_048194,Phage,0.930259943008422,Phage,0.9621077179908752
NC_048195,Phage,0.942014276981353,Phage,0.8876931071281433
NC_048196,Phage,0.899735033512115,Phage,0.9201153516769408
NC_048197,Phage,0.81352162361145,Phage,0.9082193374633788
NC_048198,Phage,0.828043699264526,Phage,0.8842611312866211
NC_048207,Phage,0.939241886138916,Phage,0.9853808879852296
NC_048208,Phage,0.969149231910705,Phage,0.9525323510169984
NC_048624,Phage,0.930514097213745,Phage,0.923985481262207
NC_048625,Phage,0.649475574493408,Phage,0.956905722618103
NC_048626,Phage,0.925797879695892,Phage,0.932778537273407
NC_048627,Phage,0.93825739622116,Phage,0.939177393913269
NC_048628,Phage,0.688983678817749,Phage,0.8636440634727478
NC_048629,Phage,0.905531644821167,Phage,0.8783621788024902
NC_048630,Phage,0.993193328380584,Phage,0.9666330814361572
NC_048631,Phage,0.752328038215637,Phage,0.8814660310745239
NC_048632,Phage,0.9502734541893,Phage,0.9528087973594666
NC_048634,Phage,0.896954476833343,Phage,0.985296070575714
NC_048635,Phage,0.957040190696716,Phage,0.9787210822105408
NC_048636,Phage,0.953487813472747,Phage,0.986263394355774
NC_048637,Phage,0.900977432727813,Phage,0.8562497496604919
NC_048638,Phage,0.960704147815704,Phage,0.9604193568229676
NC_048639,Phage,0.960561275482177,Phage,0.9464412331581116
NC_048640,Phage,0.629986703395843,Phage,0.7084172368049622
NC_048641,Phage,0.674678266048431,Phage,0.6703448295593262
NC_048642,Phage,0.95683616399765,Phage,0.9234031438827516
NC_048643,Phage,0.958851635456085,Phage,0.9721128940582277
NC_048644,Phage,0.687386333942413,Phage,0.9240524768829346
NC_048645,Phage,0.976320743560791,Phage,0.9676393866539
NC_048646,Phage,0.968937456607818,Phage,0.9897339344024658
NC_048648,Phage,0.960182309150695,Phage,0.9409202933311462
NC_048649,Phage,0.922163069248199,Phage,0.9571951627731324
NC_048650,Phage,0.952883183956146,Phage,0.9496670365333556
NC_048651,Phage,0.735492646694183,Phage,0.9468950033187866
NC_048652,Phage,0.966351509094238,Phage,0.9607253670692444
NC_048653,Phage,0.932012498378753,Phage,0.9523167014122008
NC_048654,Phage,0.924928665161132,Phage,0.9638151526451112
NC_048655,Phage,0.970197021961212,Phage,0.9759876132011414
NC_048656,Phage,0.908290147781372,Phage,0.9076122045516968
NC_048657,Phage,0.871209383010864,Phage,0.8655498623847961
NC_048658,Phage,0.937281668186187,Phage,0.9483323097229004
NC_048659,Phage,0.896104335784912,Phage,0.8632223010063171
NC_048660,Phage,0.967559933662414,Phage,0.9602145552635192
NC_048661,Phage,0.934024691581726,Phage,0.914424479007721
NC_048662,Phage,0.916072726249694,Phage,0.953883707523346
NC_048663,Phage,0.957687675952911,Phage,0.955027997493744
NC_048664,Phage,0.890526294708252,Phage,0.8979682922363281
NC_048665,Phage,0.941953241825103,Phage,0.9900570511817932
NC_048667,Phage,0.902947545051574,Phage,0.8407353162765503
NC_048668,Phage,0.968958377838134,Phage,0.9498853087425232
NC_048669,Phage,0.936850666999816,Phage,0.9315309524536132
NC_048670,Phage,0.868598818778991,Phage,0.8940749168395996
NC_048671,Phage,0.985085904598236,Phage,0.9614466428756714
NC_048672,Phage,0.995571374893188,Phage,0.9698508977890016
NC_048673,Phage,0.966382324695587,Phage,0.983051598072052
NC_048675,Phage,0.8861825466156,Phage,0.9551950693130492
NC_048676,Phage,0.888839542865753,Phage,0.8697395920753479
NC_048677,Phage,0.84668481349945,Phage,0.8272446393966675
NC_048678,Phage,0.932579338550567,Phage,0.9128278493881226
NC_048679,Phage,0.931743860244751,Phage,0.9284713864326476
NC_048680,Phage,0.905635297298431,Phage,0.8163438439369202
NC_048681,Phage,0.902358710765838,Phage,0.9792536497116088
NC_048682,Phage,0.935079991817474,Phage,0.930185317993164
NC_048683,Phage,0.948698878288269,Phage,0.9658288359642028
NC_048684,Phage,0.937279522418975,Phage,0.9634668827056884
NC_048685,Phage,0.983872234821319,Phage,0.9529871940612792
NC_048686,Phage,0.989476919174194,Phage,0.949316680431366
NC_048687,Phage,0.885404288768768,Phage,0.882072925567627
NC_048688,Phage,0.763961017131805,Phage,0.9004794955253601
NC_048689,Phage,0.821195840835571,Phage,0.925343930721283
NC_048690,Phage,0.834433078765869,Phage,0.9218461513519288
NC_048691,Phage,0.823002219200134,Phage,0.9580290913581848
NC_048692,Phage,0.839057564735412,Phage,0.9305016994476318
NC_048693,Phage,0.773318707942962,Phage,0.684504508972168
NC_048694,Phage,0.948292851448059,Phage,0.9718037247657776
NC_048695,Phage,0.953134655952453,Phage,0.9396219849586488
NC_048696,Phage,0.95721423625946,Phage,0.9709934592247008
NC_048697,Phage,0.957918524742126,Phage,0.990797519683838
NC_048698,Phage,0.906675040721893,Phage,0.8766916394233704
NC_048699,Phage,0.904386520385742,Phage,0.9118478894233704
NC_048700,Phage,0.990741729736328,Phage,0.9947423934936525
NC_048701,Phage,0.602772772312164,Phage,0.8637875914573669
NC_048702,Phage,0.923709511756897,Phage,0.926555037498474
NC_048703,Phage,0.977030932903289,Phage,0.9574035406112672
NC_048704,Phage,0.899089753627777,Phage,0.9110330939292908
NC_048705,Phage,0.87091064453125,Phage,0.9555659294128418
NC_048706,Phage,0.96430492401123,Phage,0.945944607257843
NC_048707,Phage,0.993672370910644,Phage,0.8624011874198914
NC_048708,Phage,0.952841341495513,Phage,0.9353899955749512
NC_048709,Phage,0.983512461185455,Phage,0.9855448007583618
NC_048710,Phage,0.909949123859405,Phage,0.873832106590271
NC_048711,Phage,0.88526976108551,Phage,0.928598940372467
NC_048712,Phage,0.915129423141479,Phage,0.9996046423912048
NC_048713,Phage,0.883266448974609,Phage,0.9283986687660216
NC_048714,Phage,0.813653349876403,Phage,0.9074386954307556
NC_048715,Phage,0.833836138248443,Phage,0.944290041923523
NC_048716,Phage,0.870354175567627,Phage,0.9592379331588744
NC_048717,Phage,0.838934600353241,Phage,0.9193488955497742
NC_048718,Phage,0.82660037279129,Phage,0.9795455932617188
NC_048719,Phage,0.986570656299591,Phage,0.9862748980522156
NC_048720,Phage,0.985781371593475,Phage,0.9883833527565002
NC_048721,Phage,0.97364205121994,Phage,0.9718661904335022
NC_048722,Phage,0.975877285003662,Phage,0.982877254486084
NC_048723,Phage,0.980131328105926,Phage,0.9901566505432128
NC_048724,Phage,0.982040762901306,Phage,0.9758691787719728
NC_048725,Phage,0.919076561927795,Phage,0.9235042929649352
NC_048726,Phage,0.971421718597412,Phage,0.9835386872291564
NC_048727,Phage,0.953131258487701,Phage,0.9459888935089112
NC_048728,Phage,0.989001631736755,Phage,0.9927878379821776
NC_048729,Phage,0.880972385406494,Phage,0.928111970424652
NC_048730,Phage,0.97664201259613,Phage,0.986357808113098
NC_048731,Phage,0.953270494937896,Phage,0.9365875124931335
NC_048732,Phage,0.833464980125427,Phage,0.7533718943595886
NC_048733,Phage,0.965978920459747,Phage,0.9204489588737488
NC_048734,Phage,0.925248086452484,Phage,0.8975010514259338
NC_048735,Phage,0.99891173839569,Phage,0.9776684641838074
NC_048736,Phage,0.952631831169128,Phage,0.967888593673706
NC_048737,Phage,0.89760011434555,Phage,0.90377277135849
NC_048738,Phage,0.964687526226043,Phage,0.9977063536643982
NC_048739,Phage,0.695068717002868,Phage,0.6693182587623596
NC_048740,Phage,0.86061030626297,Phage,0.995250403881073
NC_048741,Phage,0.888327181339263,Phage,0.9377534985542296
NC_048742,Phage,0.987368047237396,Phage,0.9891424179077148
NC_048743,Phage,0.890902876853942,Phage,0.8084297180175781
NC_048744,Phage,0.891961872577667,Phage,0.9282052516937256
NC_048745,Phage,0.936166167259216,Phage,0.9681100249290466
NC_048746,Phage,0.945816218852996,Phage,0.9319612383842468
NC_048747,Phage,0.965597867965698,Phage,0.9621043801307678
NC_048748,Phage,0.945268809795379,Phage,0.92538183927536
